count, author, comment, isLiked?
1410,Naing Aung Lu Lu,@Flaying Cat well...yeah . It's true but if Huawei didn't release Android 11  I won't be getting it even it's the best  camera smartphone,False
1411,Adi Thale,what happened android R,False
1412,Mridul Khanna,Did anyone notice the phone shown was the Pixel 5?🤓,False
1413,LegendJim,Oh boy imagine if devices got many many many years of Android updates instead of 2-3.,False
1414,Timor_ Devil,Cries in Android 6 😔😔,False
1415,Anish Boddu,Too bad I'm stuck on Android 10,False
1416,Мади Тургунов,Half of those are already on Samsung software,False
1417,Anurag Thakur,Any legend who is watching this on kitkat like me,False
1418,Panitia Surga,Nyontek ipon yaaaaa,False
1419,SOHAN KORRAM,This update all mobile ya stock android for,False
1420,Guu Sioon,Please allow Internal recording in android nine plsss,False
1421,Manhua Queen,Soon android 16 or 17 with human figure will featured,False
1422,Skull Dude,Stuck in android 9 *🙄,False
1423,CommAnd illegal,How can I update to android 11,False
1424,Jesus Gonzalez,Is really nice  But i thik that You should update most devices to the latest versions of Android  in my case I have a Moto E4 and I have Android 7. 😞,False
1425,Leonardus Brian,When is the update??,False
1426,Yagami light,Should i wait for new phones then ?,False
1427,Dick Tucker - Easily Aroused Secret Agent,Android over IOS anyday,False
1428,Arnav Mishra,Came to know about Android channel,False
1429,Mostafa Rubber duck,me having an iPhonelaughs in rich,False
1430,FingerTipsLearning,https://www.youtube.com/channel/UCMpdenwVU6srW_11EWrVTUw,False
1431,Rem,Lol I still have android 7.1,False
1432,Sri Teja,I didnt get update till now...,False
1433,Mark Fernando,My phone runs Android 12 😄,False
1434,Isaadh Adam,incase you didn't have noticed mkbhd made a vid abt this 2 months ago,False
1435,Greynot,Want this features to my Nokia Android Phones,False
1436,arman. Lego animations,Is there a good camera a fast phone is it 4K video handle is there no Samsung or any other company  is there 4K video recorder is ther 300 GB,False
1437,Anass Sibaoui,but still android need to manage complexity beeter to make the job on other android phones easier,False
1438,ABCDEF AKHSAN,Wuah..  ngeten iki..  josh lah...,False
1439,Electron Sabith,Who are still using Android 6.0 (Marshamllow),False
1440,EvZ DYNAMO,Which date  Are you release in realme Devices.?,False
1441,RIN YOULAY,Screen recorder still 1080,False
1442,The Comentarista,my device hasn't even received Android 10 yet  it probably never will have Android 11,False
1443,Zuhayr Zaheer,Tbh APPLE HAD THIS FOR MANY YEARS LOL 😂,False
1444,Teesoar,Now iPhone users have even less to talk trash about Android. Staying winning😤👑,False
1445,nim ace,That bubble feature should be given to all,False
1446,Being Adu,Watching on iOS 13.7,False
1447,AVIK KUMAR,But when it will release,False
1448,kudakwashe,So is everyone ignoring the fact that the feature they said all yout messages in one place has been available on Android 6 and aboveGoogle the type of people to justa add the lollipop name to android 10 without even doing anything and it becomes android 10 lollipop,False
1449,Arnab Polley,What's the name of this version?,False
1450,Lutful Kabir,I still use android lollipop 5.1. : (,False
1451,Eriatolc,Laughs in good taste (I mean... Android is really ugly),False
1452,Flaying Cat,garbage flexing device,False
1453,Eriatolc,@Flaying Cat Well  contrary to brands using Android as OS  Apple recycles the parts of its devices. And your point is not really well-founded.,False
1454,Flaying Cat,@Eriatolc i get your point but why are u humiliate Android as a twopenny OS  like they onlu know cheap 5 year old Android device-,False
1455,Eriatolc,@Flaying Cat Hmm  let me think.I understand that some people may appreciate the Android user interface  and I also understand that my original comment was "a little" hard on that. BUT  I think a lot of Android's processes are bad  like being able to download an application from the Play Store when it contains malware  or the fact that Google also resells some of your phone's data for targeted ads.I agree  it's not just an aesthetic problem ;),False
1456,Flaying Cat,@Eriatolc most of android users knows what they doing and yes there are some applications that contain malwares but there are rarely. And for all IOS users dont think android devices are only for poor because mostly Iphone parts are from android company☠like your display is from samsung  Iphone's camera sensor is from sony and also there are android phones that much more expensive than iphones. Dont be so close-tech minded 💖,False
1457,Eriatolc,Flaying Cat We could be debating this topic for many more hours  and you are an interesting person to debate with.It is entirely true that many parts of Apple's products come from outside companies  and I have no problem with them  but with their common operating system (´｡• ω •｡`),False
1458,Flaying Cat,@Eriatolc yes  you can think your IOS is the best OS  but dont think android are trash and humiliate it ☠☠  you probably never use an Android before or you just use an old Android,False
1459,Assassin Master16,I mean most people upgrade their phone every 2-3 years. I mean ik people praise apple for having software updates for 5 years however by like 3 years your phone will be outdated.,False
1460,LegendJim,@Assassin Master16 outdated or not its not good to spend 1.2k on a phone only to be outdated software wise. Not everyone everywhere can afford to change phones like that every 2 to 3 years. Either way it wouldn't hurt to add more years of support.,False
1461,Vedansh Chauhan,The screen recorders in EMUI  MIUI  Oxygen OS (UI not OS)  One UI are far better implemented.,False
1462,Austin Thekkanath,Ok i loved this,False
1463,Zainul Rusydi,Does anyone know about the soc media apps optimization? Is it better now?,False
1464,rsk kh,still using jellybean 😁😁,False
1465,Moony,Loving it,False
1466,Sai Chaitanya,How many of you have android 9 still?,False
1467,iban butawski,can i upgrade to android 11??? i have android 10,False
1468,Himanshu Saxena,realme 3 me ayega kya,False
1469,Motor Crazy World,Android any update not coming on ibrit smart phones 😟,False
1470,Anurag Wankhade,Plz give it in aslo samsung s7 mobile also we are all now tired to use oreo plzzz give the update🙏🙏🙏🙏🙏,False
1471,Moch. Zacki Ulin Nuha,Crying in android 10,False
1472,Riders Paradise,Missing BlackBerry 10 os  😑,False
1473,Hafiz Yaakob,My Samsung Galaxy A30s android 11 please,False
1474,Anshad Rahman,Does Android 11 come for nokia 2.2 when does it came,False
1475,ES tech knowledge,Me using Android 9 😭,False
1476,Muzamil Aseem,Wait really? There was no screen recording before this????,False
1477,Christopher Williams,That's it?  Back in the day this would have been considered a point release  not a major release,False
1478,Lhorgie Paton-og,Youtube: Top features of Android 11Me: 'still on Android 5.0.1',False
1479,Pradyoth Nandak P. S.,It's good. It's always good to have a solid interface. The issue with Android was it didn't feel solid when u pressed any button. The transition time  effects and all. Things are too "freeware" like. Like Linux. If not upto iOS standards  they could at least aim for Windows Phone standards you know.,False
1480,AdrianWazNotHere,Not in Samsung :(,False
1481,Magnum Revolver,I use android 10,False
1482,Lutful Kabir,@Magnum Revolver lucky you. : (,False
1483,Magnum Revolver,@Lutful Kabir yes,False
1484,Magnum Revolver,Used phone ?,False
1485,Lutful Kabir,@Magnum Revolver Yeah  it's my first phone I got in 2015. Still using it.,False
1486,Magnum Revolver,O,False
1487,Flaying Cat,really?how about widgets on IOS 13? And people called it rEVolUtiOnARy while android had that years ago,False
1488,Zuhayr Zaheer,@Flaying Cat How about ScReEn ReCoRdInG And They Called it rEVolUtiOnARy while iOS had that years ago,False
1489,Megu P,Laughs in iOS 9,False
1490,balaji gore,Can i update my andoid 8 to android 11? Any clues??,False
1491,Jeevan,Cries in Android 4.1,False
1492,Arnel James Masigan,Is there an switch between apps gesture?,False
1493,Nalod,Note 9 please? Pretty please?,False
1494,Pushpraj Jolhe,iOS is getting messy in ios14 and Android is getting clean ❤️,False
1495,Dillan Isai Perales Barrón,Me acabo de pasar al 10 xd,False
1496,everything now,I love the cleanness of pixel,False
1497,Super Nova,I'll say it again  android 8.1(Oreo) was the best. Ever since that  they're just ruining it by just blindly copying iOS. Kinda like they're ruining pixels by copying iPhones.,False
1498,Mr Walkan,So  What's new?,False
1499,littlelilyrose,Cries in android 4,False
1500,Stefin Sunny,Is that pixel 5?!!,False
1501,Ruben,Cries in S8,False
1502,HarryUnchained,Updated my Pixel 2 to 11 just now  nothing substantial in my opinion but a refined release nonetheless.,False
1503,Ravi Soren,2 minute silence for iOS 😂,False
1504,Elan Churavtsov,The actual noticeable changes:1. Umm...2. Cool music notification design?3. Permissions that everyone ignore and just tap allowed on everything 4. Smart home integration? I wonder how many people have wifi bulbs. Idk actually. This is another useless update which brings couple features that no one asked about. For the third time. I remember android 10 update literally for black theme and that's it. More precisely black theme in notifications as black settings app and quick settings panel were already black in 9.,False
1505,Syerfinia Anshari,cry in android 6,False
1506,Gleison,It’s good but still not on the spot update  i need to wait like 3-5 months before i get my update. Android problem unlike iOS.,False
1507,Tsuki,Screams in Android Nougat 7.0,False
1508,Ghostio Gamer,Cries in Android 7,False
1509,Himanshu Chaurasiya,Me using Android 7.1.2 😐,False
1510,Magnum Revolver,I using android 10,False
1511,Himanshu Chaurasiya,@Magnum Revolver Now I'm also using Android 10 #CustomROM based on AOSP 😎,False
1512,Magnum Revolver,@Himanshu Chaurasiya no.i domt used custom rom.used ios and android.,False
1513,nemesis,ADOPTABLE STORAGEEEEE!!,False
1514,S A,Yesterday I got Andoid 10 on my Samsung.Looks like I will only get this next year,False
1515,Kiel Enrique,Cries in Oreono waitCries in KitKat,False
1516,Ghostio Gamer,Cries in Android 6,False
1517,Soodit Kumar,Cries in Android Oreo,False
1518,b a d v i b e s .,Yeah but fix the animations please,False
1519,PopCap Music,What's the theme song?,False
1520,Herbi,Marshmallow user : WHAT THE HECK IS ANDROID 11?,False
1521,Anurag sahani,Cries in Android 5,False
1522,davederedave lolololololololol,cries in infinix,False
1523,another one,just using Android 10 instead Android 11 has come out,False
1524,MAILO. HANG,So privacy has been upgraded,False
1525,Gulshan Gurusaria,Ah update ayu kado k,False
1526,The Keys,It's nice that android have a built in screen recorder  but when does it feature the "internal audio record" thing ?,False
1527,Riot,One UI feels,False
1528,Daman Gamer,Cries in android 8,False
1529,Shiva Sanjay,Is this releaseed,False
1530,Namir Deshmukh,I am stuck at android 10,False
1531,Triggered Soul,Bringing more materialistic designs and optimizations and then ageing like fine wine....... that's Android,False
1532,Ashish Patel,Call Recording Feature is needed ( without knowing the other person that the call is being recorded ),False
1533,Eriatolc,Why? We already have almost all these "new features"...,False
1534,Obi Walter,ios and android are basically the same at this point,False
1535,Eriatolc,@Obi Walter (゜ロ゜)First of all  iOS and Android do not have the same way to treat the privacy of their users. The interface of iOS is also quite different from that of Android. A big difference is Apple's well-known ecosystem  which Google still hasn't been able to match.,False
1536,V Kat,Who told you this nonsense? iOS never been better than now  android is fine  but its still has that cheap feeling compared to iOS...,False
1537,Pushpraj Jolhe,@V Kat I am using iOS 14 beta and its app library sucks!,False
1538,Flaying Cat,unfortunately no for the Note9 and the S9,False
1539,Abhishek Panda,Android 10 copied iPhone X Gestures  what does Android 11 copy this time around... oh screen recorder that we had on iOS 11 iNnOvAtIoN,False
1540,Lekuai林樂快,Good !!!,False
1541,Николай Никитин,Honor 8X to 11???,False
1542,Vimal Ramachandran,Some features like "Bubbles" and "One time permission" have been present on Samsung phones for a while now.,False
